Index,Actual Fair Difference,Influence Fair Difference
535,-1.0983183927060214e-06,-9.905825880202969e-07
536,1.0440422082425016e-08,-9.78211821266192e-13
537,-1.617695989694634e-05,-1.614699315208373e-05
538,1.010409422796954e-08,-1.2327549619920347e-08
539,3.721000243817052e-06,3.6913936951544764e-06
540,1.0050298088204457e-07,7.98542896146871e-08
541,2.2847746597998153e-05,2.2577828191325186e-05
542,-2.260332745379623e-05,-2.257153685404404e-05
543,-0.00016625976168427314,-0.00016549365224595176
544,0.00010993514661361559,0.00010798084833341291
545,3.130279998897478e-05,3.1031788829656084e-05
546,-2.8601855054544156e-05,-2.8546760876545218e-05
547,-5.085305432522835e-05,-5.0619011125842385e-05
548,-1.070747746037548e-05,-1.0685581036645125e-05
549,-5.762592541960765e-05,-5.6741789837669096e-05
550,-1.843108490190426e-05,-1.8397165008455345e-05
551,1.4915751861410698e-07,1.3164612873849941e-07
552,-5.1981148857516146e-08,-1.083142360534485e-07
553,-1.5929019397398214e-06,-1.5656037107430885e-06
554,3.127952610382234e-05,3.114059834679835e-05
555,2.6691213543594827e-05,2.6618596315005873e-05
556,-7.82578469016304e-06,-7.828783434092026e-06
557,2.274180448139096e-05,2.2662677613229647e-05
558,1.1344873080992857e-05,1.1273965748666735e-05
559,-2.5001325104634375e-07,-2.7010656225407404e-07
560,-2.3386291734900366e-05,-2.3251139547445663e-05
561,3.1983116042244575e-06,3.176210997982968e-06
562,2.2560426226697627e-05,2.2407787816397324e-05
563,-3.9979196376715986e-05,-3.9898820623675495e-05
564,2.0703940546179522e-05,2.0634403070224684e-05
565,3.4014706473683987e-07,3.190891634722788e-07
566,-1.302837695241199e-05,-1.2989986847781478e-05
567,1.0027610977958457e-05,9.972210046449742e-06
568,6.490049898494332e-05,6.439137922337017e-05
569,2.2989533250972194e-06,2.2767633693259632e-06
570,-5.086342856197579e-05,-5.0828324322562176e-05
571,1.2501666576125725e-05,1.2361584894665018e-05
572,1.2978297575516606e-08,3.755196541355046e-09
573,-1.2419706827054844e-05,-1.2154632127945655e-05
574,3.08785689936697e-05,3.0580944190554885e-05
575,3.7117576129341856e-07,3.4002404028829284e-07
576,-6.320355321276505e-06,-6.260689095301794e-06
577,-8.16025553507238e-06,-8.1304169954597e-06
578,2.8439805599217438e-05,2.8325061065183127e-05
579,-4.028014848520001e-05,-3.871374109829622e-05
580,9.089528679728787e-08,6.975719625369283e-08
581,5.4988319053345114e-05,5.4691625495673325e-05
582,-1.3849903335305669e-05,-1.3828885195004853e-05
583,4.819020657775841e-05,4.748973747696207e-05
584,-4.8603526300761146e-05,-4.840395335710169e-05
585,5.904006816770391e-07,5.696281540756384e-07
586,2.1092934018196452e-05,2.1003211289081397e-05
587,-1.325484824232781e-06,-1.3332500828983106e-06
588,1.034267556759838e-05,1.02944768262028e-05
589,-7.4473845446121345e-06,-7.4117878865293094e-06
590,-1.6533156736719956e-06,-1.659104163720659e-06
591,1.7681308861483558e-08,2.7881842880072326e-10
592,3.0051833921462823e-05,2.9912147974343242e-05
593,1.4830934355614112e-07,1.4154198474643826e-07
594,-3.643015224158441e-05,-3.6157286927537244e-05
595,-3.3209768249553573e-06,-3.322511318951018e-06
596,2.4917843829963537e-06,2.475845165148904e-06
597,1.9359422065434728e-08,-7.085286463656213e-11
598,-1.0204489134246764e-07,-1.0809595353565308e-07
599,-6.793558660067589e-09,-3.8943356889784845e-08
600,7.335232145574966e-05,7.307614211541348e-05
601,-2.5747861727709598e-06,-2.583521526323606e-06
602,-4.222002394083102e-07,-4.4227795444208275e-07
603,-6.610319642680329e-05,-6.541639047902818e-05
604,-1.1227743623720698e-08,-2.045641940602326e-08
605,-8.384068559297297e-06,-8.390323727235376e-06
606,-9.70697207325344e-06,-9.662009036646226e-06
607,8.366994020803098e-05,8.321872064397661e-05
608,-0.00010844613269483938,-0.00010759468442980046
609,-2.0836484293518254e-07,-2.2758252913095467e-07
610,-2.6661367669156277e-08,-4.525983668123981e-08
611,-1.0771785092233976e-06,-1.0913733189272421e-06
612,7.449672624060266e-07,7.259603222216743e-07
613,7.382015805063036e-05,7.324082405793671e-05
614,3.447217025581706e-05,3.434734945476214e-05
615,2.0628744742262617e-05,2.0573669589386322e-05
616,-5.254036970744891e-05,-5.236264941505378e-05
617,-9.864298253003945e-06,-9.849628879394918e-06
618,-1.6631900193742055e-06,-1.64973761588977e-06
619,9.429590580589675e-09,-1.947359407848206e-10
620,5.1789630370890904e-06,5.150253896745669e-06
621,4.464476049656496e-05,4.420118732733727e-05
622,-1.3862734978442592e-05,-1.3808754284063375e-05
623,1.335365354404594e-08,-7.46743710586643e-09
624,-3.1309989699246366e-06,-3.1645479258257784e-06
625,-5.092920474236706e-08,-6.948960348699139e-08
626,-2.512458980530319e-06,-2.525404373242831e-06
627,-4.743044219518433e-06,-4.749482315837591e-06
628,-6.227288597004943e-06,-6.201139646699e-06
629,-7.030722999068484e-07,-7.235655216649369e-07
630,-5.647791889606957e-06,-5.6385421595108155e-06
631,5.898407876014922e-08,4.9829590974526115e-08
632,-6.166131499285576e-07,-6.134180271857113e-07
633,-9.720531266327326e-06,-9.675050013455233e-06
634,-1.5731085875048123e-06,-1.5956107661331666e-06
635,2.687596694334049e-05,2.662633543219854e-05
636,6.850311344341886e-06,6.832816617302008e-06
637,-3.230927073549772e-06,-3.232249808290852e-06
638,5.963687095267289e-07,5.855141177091148e-07
639,-2.2496689047191154e-06,-2.2572220441131764e-06
640,-4.1200623268622394e-07,-4.208042682764855e-07
641,-4.9880260418910805e-05,-4.973854845482276e-05
642,5.650946947044488e-07,5.513111114925758e-07
643,-2.58465131305341e-05,-2.5791054553216668e-05
644,1.9863300076472523e-05,1.968982280878725e-05
645,3.558988158983145e-05,3.520244842533909e-05
646,2.058442843824726e-05,2.0439104997094287e-05
647,-2.7522828071058214e-06,-2.759156956944678e-06
648,2.4171147072760135e-07,2.257838711372404e-07
649,-4.402208319265188e-06,-4.41851142692757e-06
650,2.733499401663675e-06,2.7005889222541313e-06
651,-3.0133533262838297e-05,-3.0107333504046805e-05
652,1.080504384559644e-05,1.0741908795338804e-05
653,1.1074653726739214e-05,1.0920638659885284e-05
654,-2.5525327940201237e-07,-2.684389433324789e-07
655,1.5610165105595097e-05,1.5498068094849678e-05
656,5.317251858288907e-06,5.2797593004842115e-06
657,-4.997671225193123e-07,-5.052326057534746e-07
658,-1.2794341963662248e-05,-1.2748104862964233e-05
659,-9.574584620419824e-07,-9.884334749213165e-07
660,-3.6196364849860885e-06,-3.6526838363037824e-06
661,3.467017960984142e-05,3.457659904054682e-05
662,2.1781945402366e-06,2.1635384495284953e-06
663,-4.139097369071365e-06,-4.132334779948367e-06
664,2.3016550353249787e-05,2.2848429904629167e-05
665,8.536550850402058e-05,8.437576985126911e-05
666,-5.044669980858174e-06,-5.038966375803762e-06
667,-1.1134936738432799e-05,-1.1119272295532664e-05
668,-5.569736525323776e-07,-5.658897625149023e-07
669,1.0524254912269715e-06,1.0403577065999762e-06
670,-7.89703513137674e-07,-8.19700580719662e-07
671,2.340161789901596e-05,2.3341779644032455e-05
672,-1.767555941137311e-05,-1.750735250403742e-05
673,-6.083913468235558e-06,-6.085041749841794e-06
674,-4.825476211389734e-07,-4.951010650725495e-07
675,4.409871447377811e-05,4.3770851706955454e-05
676,1.4727010777537686e-08,-3.4066161254013836e-10
677,1.0827896925746927e-06,1.04618672953277e-06
678,-1.3489722431592188e-06,-1.3503842402265312e-06
679,1.5737232289536607e-07,1.3945200177029399e-07
680,-3.040745209514917e-07,-3.214099062378854e-07
681,5.193631596539516e-06,5.047117086078547e-06
682,-1.839176601886594e-05,-1.823024647359758e-05
683,-5.145964606073639e-06,-5.146123516981814e-06
684,1.6081242267651508e-05,1.6457142365164137e-05
685,-1.0958632777613442e-06,-1.119634522908042e-06
686,0.00012656180255785077,0.00012600907071948241
687,3.889827443481764e-08,2.4428345273301324e-08
688,-7.370174846033084e-06,-7.297041573319089e-06
689,7.09394052320067e-06,7.004565625961117e-06
690,-4.4872583321198256e-05,-4.466401824927403e-05
691,7.657576413105938e-06,7.616092406914853e-06
692,5.056107695888823e-05,4.974942815897767e-05
693,-1.2427533771508514e-06,-1.2463062082153165e-06
694,-3.655821509118695e-05,-3.6304209596221045e-05
695,-4.639673733114469e-05,-4.441859763934717e-05
696,-3.902605909544832e-07,-4.006857253575837e-07
697,-1.7996744750004012e-06,-1.8056250933752127e-06
698,-1.1257401828307367e-05,-1.1258047005329482e-05
699,2.6663382747815767e-06,2.629670289380489e-06
700,3.0145919675816923e-05,3.0029545881412945e-05
701,1.5031268110865526e-05,1.497946617981176e-05
702,-6.023096638940739e-07,-6.12740649466366e-07
703,-4.681478039264553e-05,-4.6571484565989e-05
704,2.9287342721617815e-05,2.920953836741597e-05
705,-2.4437129771820443e-05,-2.445248849839357e-05
706,-1.759660434533239e-05,-1.7565603780583404e-05
707,8.518671474277983e-06,8.464952162607239e-06
708,0.0002776924803387093,0.0002693373786609125
709,-6.281688232659399e-05,-6.258055089892194e-05
710,2.1094297993906608e-06,2.076950749661297e-06
711,2.620305732892181e-06,2.585976554646613e-06
712,-8.994337506834649e-05,-8.974945008311616e-05
713,7.093210315778364e-07,6.960370404925964e-07
714,9.359286486598783e-06,9.263640898624792e-06
715,2.9857206507166723e-05,2.9505788937554483e-05
716,1.6407438073573477e-05,1.630961866428526e-05
717,3.148480544676313e-05,3.1283283714307085e-05
718,2.687964986591851e-05,2.6501074491343787e-05
719,1.9489320038645896e-06,1.921316229269194e-06
720,-1.0222721075758834e-06,-1.0345592454491632e-06
721,8.66637390803393e-06,8.56854078416547e-06
722,-8.512379686964611e-07,-8.606020944126836e-07
723,1.9476430112741472e-05,1.9353374821084397e-05
724,2.8201477946743214e-05,2.8074855597646842e-05
725,-4.629467662081721e-06,-4.635258685768369e-06
726,2.8377242780319722e-06,2.816254964773221e-06
727,-2.9529829035673805e-05,-2.9168394662006647e-05
728,-8.528630057291764e-06,-8.508011012772166e-06
729,1.7301176513023764e-05,1.7231537212887458e-05
730,5.010601668908876e-05,4.8927027870375307e-05
731,1.0070441588960755e-07,8.222139234659096e-08
732,-3.731263086448333e-06,-3.73556992246602e-06
733,3.394290767566588e-05,3.371357390038378e-05
734,1.6113013759977424e-05,1.606152260935503e-05
735,-1.957507052924301e-05,-1.9415676930995117e-05
736,-5.606948319525351e-08,-6.738266119758819e-08
737,6.631484678054633e-08,2.8954505360618865e-08
738,-1.5333621831703503e-06,-1.5494502861262499e-06
739,3.209470270099102e-05,3.177429210133572e-05
740,-6.545597786011825e-09,-2.7672478304227148e-08
741,-7.379867346390956e-07,-7.593109352126968e-07
742,0.00011387437184903759,0.00011199016683044851
743,-5.026842955535571e-05,-5.021878182019524e-05
744,-2.7852449943632784e-05,-2.7725506192037528e-05
745,9.202775389183238e-06,9.144237903487431e-06
746,-2.260206731372061e-05,-2.257759160745849e-05
747,-5.5179394596344133e-05,-5.511580223211942e-05
748,1.8821643311461855e-05,1.876246740928464e-05
749,5.426928089635741e-06,5.412014170266704e-06
750,2.3320570733786905e-05,2.3211311217839458e-05
751,-1.6637966582799812e-06,-1.6774070453424728e-06
752,4.441868623944467e-06,4.303669156128439e-06
753,-7.809112298334808e-06,-7.795420154926415e-06
754,6.70336926328341e-06,6.63814380709689e-06
755,-2.652969569028052e-08,-6.448460802747201e-08
756,-6.005112362927889e-07,-6.117350068496408e-07
757,6.712967889344057e-07,6.589178737373813e-07
758,9.32413681981048e-06,9.279622347360728e-06
759,2.6356481540035226e-06,2.619608506061609e-06
760,1.259471303460824e-05,1.1883696058163628e-05
761,-1.4263817110782284e-07,-1.6104956988111544e-07
762,-7.92179761233136e-08,-9.040936177410395e-08
763,-1.345771123123507e-06,-1.3576570465757528e-06
764,1.782741608252758e-06,1.769856857550027e-06
765,-6.120963570444005e-07,-6.505084843409852e-07
766,6.98239551732982e-08,5.172706071952921e-08
767,3.0884731551272804e-05,3.068239383689889e-05
768,4.149791221763621e-08,2.8247712640887505e-08
769,4.016575794629773e-06,3.936488519180397e-06
770,-4.224735965896453e-06,-4.187010500448693e-06
771,2.9425013381156884e-06,2.9088100481409683e-06
772,2.1018502922798277e-05,2.0960532157484737e-05
773,6.14647143015179e-05,6.109708966931894e-05
774,2.148085451092463e-05,2.1411505949367582e-05
775,-1.968325804568849e-06,-1.9871199168887847e-06
776,-1.1265158377904427e-05,-1.0997416991901485e-05
777,1.87648071309221e-06,1.8528511892106249e-06
778,-6.695476583190585e-05,-6.673388450107622e-05
779,1.9977213550348427e-06,1.9829687683466856e-06
780,-6.120649846458326e-05,-6.064908627648022e-05
781,1.2959050550931384e-05,1.2935383070081514e-05
782,1.632988523803114e-05,1.624908063841021e-05
783,6.818546706255368e-05,6.75486770819805e-05
784,1.1648986858459054e-08,-3.3910781878991398e-09
785,-6.336027378595066e-06,-6.34376522694962e-06
786,2.4218345296478372e-05,2.3957879494977746e-05
787,-3.405362670155787e-06,-3.4106833907691274e-06
788,-1.4345799108833601e-05,-1.4313202205023357e-05
789,1.3762943371770087e-05,1.3703298062228484e-05
790,4.933661166550696e-07,4.345777497846402e-07
791,3.5576848325058474e-05,3.550160211745477e-05
792,-1.0671333417477946e-06,-1.0775138248717015e-06
793,-4.504787779802122e-06,-4.431105566549403e-06
794,-4.267072629432489e-06,-4.293813868957037e-06
795,1.1914930572565208e-05,1.1853789430418835e-05
796,5.705911289111132e-05,5.6699411004757206e-05
797,-6.651601416030051e-05,-6.628346745289202e-05
798,3.662102300017178e-06,3.613566423890939e-06
799,2.7828886861591684e-08,-3.7191731546879265e-10
800,4.3055271128911166e-06,4.2224777164662746e-06
801,-3.1807620537449566e-08,-4.943907167485125e-08
802,-5.085055219400392e-07,-5.237046788311348e-07
803,-2.0838463375166816e-05,-2.0700095148338256e-05
804,7.820823413218214e-06,7.778975267948173e-06
805,1.6998311854699022e-05,1.6830166220515928e-05
806,-8.081005586912937e-09,-1.378701585468422e-08
807,5.703511799792782e-07,5.623099354194097e-07
808,-1.8711094137979778e-07,-1.9515970945078073e-07
809,2.411812228014787e-06,2.3643670693514556e-06
810,-1.3018744175474772e-06,-1.2999181167835871e-06
811,-6.068350095145281e-06,-6.041576441873339e-06
812,-4.045012778064461e-06,-3.995692601823849e-06
813,6.228536543800844e-05,6.190426574669694e-05
814,2.3428740387881897e-05,2.3055979899389e-05
815,3.2670243443611025e-05,3.258814959177919e-05
816,4.6756831073579974e-08,2.471816017467333e-08
817,-9.882261915061807e-06,-9.841254473203526e-06
818,-5.517898251394815e-05,-5.511580223211942e-05
819,-9.233135480291033e-06,-9.22763001908353e-06
820,-2.180942529683705e-06,-2.184912568877618e-06
821,4.217049953225693e-05,4.187649252547969e-05
822,-8.985457007337772e-07,-9.233416977994175e-07
823,-2.9149048830473534e-05,-2.937183957948686e-05
824,-6.03591636197387e-06,-6.042266269305598e-06
825,-1.4423199800217557e-05,-1.415027377463272e-05
826,-3.9856765028600805e-05,-3.9721430578590355e-05
827,-8.758189583568665e-07,-8.804727073163137e-07
828,4.073923506298094e-05,4.0490938392087356e-05
829,1.1295596499427685e-05,1.1232944399043626e-05
830,3.573274636622936e-05,3.565641932977619e-05
831,-2.4551894091118243e-05,-2.4463635483385592e-05
832,-1.5685189199698968e-05,-1.566398061289394e-05
833,3.1036637220871466e-05,3.0721653168260885e-05
834,-4.827759933928588e-05,-4.8071343989122025e-05
835,1.915406033836664e-06,1.8954184411744881e-06
836,9.588570951402087e-06,9.371431348264443e-06
837,1.9015339247641094e-08,9.922805718687818e-09
838,-5.9896721960051025e-06,-5.986351495698957e-06
839,-5.142452604300907e-07,-5.221700193164941e-07
840,-3.1839976684655547e-06,-3.210395944857906e-06
841,-8.151378139337195e-05,-8.377988239536138e-05
842,-1.194877375820802e-06,-1.2115969425242868e-06
843,-4.4176150585772955e-05,-4.369144027158721e-05
844,1.1696514366915656e-05,1.1452092819942465e-05
845,-1.332810911008897e-05,-1.330302525619564e-05
846,-1.4345033192419976e-06,-1.4463151094004783e-06
847,-6.9840360086281805e-06,-6.981635764959128e-06
848,1.1910223002287168e-08,3.534189265363748e-09
849,4.109209665245639e-05,4.0923113969629166e-05
850,4.636923920720015e-06,4.623667996040133e-06
851,-3.75608612102063e-07,-4.063371795183083e-07
852,-1.3928772711890858e-06,-1.4161857080078881e-06
853,-9.506531605335544e-06,-9.508073441772559e-06
854,-3.314196262099722e-05,-3.2640208925078856e-05
855,1.6004973291128266e-08,-3.3337677438128493e-09
856,4.767574636715954e-06,4.742717839477387e-06
857,2.3288545724364784e-06,2.2854285100124535e-06
858,-5.715796767657988e-05,-5.7073900243721e-05
859,-5.728604500987444e-06,-5.728827077771155e-06
860,-4.030966870821606e-06,-4.043580085463344e-06
861,-1.0947348993983752e-07,-1.3123542302914277e-07
862,3.5399981624689714e-05,3.507002417439922e-05
863,-1.4549722558987455e-05,-1.4533554649412876e-05
864,-3.89279565525813e-05,-3.880521592873975e-05
865,2.292987564039839e-05,2.2794026864498597e-05
866,-4.559553562488716e-06,-4.5704766091100125e-06
867,2.953558775331544e-08,6.677951484050497e-09
868,-1.2261988392880951e-05,-1.207328166287566e-05
869,3.072566884310124e-06,3.0363346849730957e-06
870,6.37653633228652e-08,5.866121723751756e-08
871,-1.491467520059464e-05,-1.4838506520817207e-05
872,2.694393306290621e-05,2.6881148721420008e-05
873,-5.072628594310347e-06,-5.078841554972143e-06
874,-5.108774593104437e-05,-5.084690598155301e-05
875,-6.310805303799683e-05,-6.234351257993582e-05
876,-8.294802851899208e-05,-8.185728887561512e-05
877,-0.0002159467699107409,-0.0002142744823210362
878,1.2933796219527505e-05,1.2803384043144892e-05
879,-3.371541346608442e-06,-3.3683546917843198e-06
880,4.182484781345419e-06,4.145436694226233e-06
881,1.785088330286122e-05,1.776104746567893e-05
882,2.000981848271355e-05,1.982096944713441e-05
883,-2.9514314238088257e-05,-2.94077423747355e-05
884,-0.00022254340190552835,-0.00021728501071165208
885,8.662281059113042e-09,-3.925407266800553e-10
886,-2.6059731237593198e-05,-2.6031569393622728e-05
887,-8.845944871882505e-06,-8.842150024408594e-06
888,-9.090788706811459e-07,-9.357179187123837e-07
889,6.718898530688744e-05,6.609345505667819e-05
890,1.2628951320592385e-05,1.2477019885764728e-05
891,-3.230884029936654e-05,-3.213843953827258e-05
892,9.16055163041607e-06,9.115849752071129e-06
893,-2.1556018994783877e-07,-2.2239036180403762e-07
894,-8.686646595895686e-06,-8.681430007898301e-06
895,2.1487727070890195e-05,2.1410849058171786e-05
896,1.376187866400369e-05,1.3625688482573189e-05
897,-2.5680887527634866e-07,-2.764021869273825e-07
898,3.031780718062982e-05,3.0115563800272486e-05
899,-1.7893342141306334e-08,-2.956714726282934e-08
900,-2.8167353689156904e-05,-2.8111501305041738e-05
901,-3.996960724975129e-05,-3.985296029343051e-05
902,-6.648733175129706e-08,-9.269844016436318e-08
903,1.3064734072365525e-08,2.7319883039554785e-10
904,-3.2279953410263573e-07,-3.3128086892340907e-07
